AircraftID,SeatNum,Class
13,10D,Economy
13,10E,Economy
13,11F,Economy
13,11A,Economy
13,11B,Economy
13,11C,Economy
13,11D,Economy
13,11E,Economy
13,12F,Economy
13,12A,Economy
13,12B,Economy
13,12C,Economy
13,12D,Economy
13,12E,Economy
13,13F,Economy
13,13A,Economy
13,13B,Economy
13,13C,Economy
13,13D,Economy
13,13E,Economy
13,14F,Economy
13,14A,Economy
13,14B,Economy
13,14C,Economy
13,14D,Economy
13,14E,Economy
13,15F,Economy
13,15A,Economy
13,15B,Economy
13,15C,Economy
13,15D,Economy
13,15E,Economy
13,16F,Economy
13,16A,Economy
13,16B,Economy
13,16C,Economy
13,16D,Economy
13,16E,Economy
13,17F,Economy
13,17A,Economy
13,17B,Economy
13,17C,Economy
13,17D,Economy
13,17E,Economy
13,18F,Economy
13,18A,Economy
13,18B,Economy
13,18C,Economy
13,18D,Economy
13,18E,Economy
13,19F,Economy
13,19A,Economy
13,19B,Economy
13,19C,Economy
13,19D,Economy
13,19E,Economy
13,20F,Economy
13,20A,Economy
13,20B,Economy
13,20C,Economy
13,20D,Economy
13,20E,Economy
13,21F,Economy
13,21A,Economy
13,21B,Economy
13,21C,Economy
13,21D,Economy
13,21E,Economy
13,22F,Economy
13,22A,Economy
13,22B,Economy
13,22C,Economy
13,22D,Economy
13,22E,Economy
13,23F,Economy
14,1A,Business
14,1B,Business
14,1C,Business
14,1D,Business
14,2A,Business
14,2B,Business
14,2C,Business
14,2D,Business
14,3A,Economy
14,3B,Economy
14,3C,Economy
14,3D,Economy
14,3E,Economy
14,4F,Economy
14,4A,Economy
14,4B,Economy
14,4C,Economy
14,4D,Economy
14,4E,Economy
14,5F,Economy
14,5A,Economy
14,5B,Economy
14,5C,Economy
14,5D,Economy
14,5E,Economy
14,6F,Economy
14,6A,Economy
14,6B,Economy
14,6C,Economy
14,6D,Economy
14,6E,Economy
14,7F,Economy
14,7A,Economy
14,7B,Economy
14,7C,Economy
14,7D,Economy
14,7E,Economy
14,8F,Economy
14,8A,Economy
14,8B,Economy
14,8C,Economy
14,8D,Economy
14,9A,Economy
14,9B,Economy
14,9C,Economy
14,9D,Economy
14,9E,Economy
14,10F,Economy
14,10A,Economy
14,10B,Economy
14,10C,Economy
14,10D,Economy
14,10E,Economy
14,11F,Economy
14,11A,Economy
14,11B,Economy
14,11C,Economy
14,11D,Economy
14,11E,Economy
14,12F,Economy
14,12A,Economy
14,12B,Economy
14,12C,Economy
14,12D,Economy
14,12E,Economy
14,13F,Economy
14,13A,Economy
14,13B,Economy
14,13C,Economy
14,13D,Economy
14,13E,Economy
14,14F,Economy
14,14A,Economy
14,14B,Economy
14,14C,Economy
14,14D,Economy
14,14E,Economy
14,15F,Economy
14,15A,Economy
14,15B,Economy
14,15C,Economy
14,15D,Economy
14,15E,Economy
14,16F,Economy
14,16A,Economy
14,16B,Economy
14,16C,Economy
14,16D,Economy
14,16E,Economy
14,17F,Economy
14,17A,Economy
14,17B,Economy
14,17C,Economy
14,17D,Economy
14,17E,Economy
14,18F,Economy
14,18A,Economy
14,18B,Economy
14,18C,Economy
14,18D,Economy
14,18E,Economy
14,19F,Economy
14,19A,Economy
14,19B,Economy
14,19C,Economy
14,19D,Economy
14,19E,Economy
14,20F,Economy
14,20A,Economy
14,20B,Economy
14,20C,Economy
14,20D,Economy
14,20E,Economy
14,21F,Economy
14,21A,Economy
14,21B,Economy
14,21C,Economy
14,21D,Economy
14,21E,Economy
14,22F,Economy
14,22A,Economy
14,22B,Economy
14,22C,Economy
14,22D,Economy
14,22E,Economy
14,23F,Economy
15,1A,Business
15,1B,Business
15,1C,Business
15,1D,Business
15,2A,Business
15,2B,Business
15,2C,Business
15,2D,Business
15,3A,Economy
15,3B,Economy
15,3C,Economy
15,3D,Economy
15,3E,Economy
15,4F,Economy
15,4A,Economy
15,4B,Economy
15,4C,Economy
15,4D,Economy
15,4E,Economy
15,5F,Economy
15,5A,Economy
15,5B,Economy
15,5C,Economy
15,5D,Economy
15,5E,Economy
15,6F,Economy
15,6A,Economy
15,6B,Economy
15,6C,Economy
15,6D,Economy
15,6E,Economy
15,7F,Economy
15,7A,Economy
15,7B,Economy
15,7C,Economy
15,7D,Economy
15,7E,Economy
15,8F,Economy
15,8A,Economy
15,8B,Economy
15,8C,Economy
15,8D,Economy
15,9A,Economy
15,9B,Economy
15,9C,Economy
15,9D,Economy
15,9E,Economy
15,10F,Economy
15,10A,Economy
15,10B,Economy
15,10C,Economy
15,10D,Economy
15,10E,Economy
15,11F,Economy
15,11A,Economy
15,11B,Economy
15,11C,Economy
15,11D,Economy
15,11E,Economy
15,12F,Economy
15,12A,Economy
15,12B,Economy
15,12C,Economy
15,12D,Economy
15,12E,Economy
15,13F,Economy
15,13A,Economy
15,13B,Economy
15,13C,Economy
15,13D,Economy
15,13E,Economy
15,14F,Economy
15,14A,Economy
15,14B,Economy
15,14C,Economy
15,14D,Economy
15,14E,Economy
15,15F,Economy
15,15A,Economy
15,15B,Economy
15,15C,Economy
15,15D,Economy
15,15E,Economy
15,16F,Economy
15,16A,Economy
15,16B,Economy
15,16C,Economy
15,16D,Economy
15,16E,Economy
15,17F,Economy
15,17A,Economy
15,17B,Economy
15,17C,Economy
15,17D,Economy
15,17E,Economy
15,18F,Economy
15,18A,Economy
15,18B,Economy
15,18C,Economy
15,18D,Economy
15,18E,Economy
15,19F,Economy
15,19A,Economy
15,19B,Economy
15,19C,Economy
15,19D,Economy
15,19E,Economy
15,20F,Economy
15,20A,Economy
15,20B,Economy
15,20C,Economy
15,20D,Economy
15,20E,Economy
15,21F,Economy
15,21A,Economy
15,21B,Economy
15,21C,Economy
15,21D,Economy
15,21E,Economy
15,22F,Economy
15,22A,Economy
15,22B,Economy
15,22C,Economy
15,22D,Economy
15,22E,Economy
15,23F,Economy
16,1A,Business
16,1B,Business
16,1C,Business
16,1D,Business
16,2A,Business
16,2B,Business
16,2C,Business
16,2D,Business
16,3A,Economy
16,3B,Economy
16,3C,Economy
16,3D,Economy
16,3E,Economy
16,4F,Economy
16,4A,Economy
16,4B,Economy
16,4C,Economy
16,4D,Economy
16,4E,Economy
16,5F,Economy
16,5A,Economy
16,5B,Economy
16,5C,Economy
16,5D,Economy
16,5E,Economy
16,6F,Economy
16,6A,Economy
16,6B,Economy
16,6C,Economy
16,6D,Economy
16,6E,Economy
16,7F,Economy
16,7A,Economy
16,7B,Economy
16,7C,Economy
16,7D,Economy
16,7E,Economy
16,8F,Economy
16,8A,Economy
16,8B,Economy
16,8C,Economy
16,8D,Economy
16,9A,Economy
16,9B,Economy
16,9C,Economy
16,9D,Economy
16,9E,Economy
16,10F,Economy
16,10A,Economy
16,10B,Economy
16,10C,Economy
16,10D,Economy
16,10E,Economy
16,11F,Economy
16,11A,Economy
16,11B,Economy
16,11C,Economy
16,11D,Economy
16,11E,Economy
16,12F,Economy
16,12A,Economy
16,12B,Economy
16,12C,Economy
16,12D,Economy
16,12E,Economy
16,13F,Economy
16,13A,Economy
16,13B,Economy
16,13C,Economy
16,13D,Economy
16,13E,Economy
16,14F,Economy
16,14A,Economy
16,14B,Economy
16,14C,Economy
16,14D,Economy
16,14E,Economy
16,15F,Economy
16,15A,Economy
16,15B,Economy
16,15C,Economy
16,15D,Economy
16,15E,Economy
16,16F,Economy
16,16A,Economy
16,16B,Economy
16,16C,Economy
16,16D,Economy
16,16E,Economy
16,17F,Economy
16,17A,Economy
16,17B,Economy
16,17C,Economy
16,17D,Economy
16,17E,Economy
16,18F,Economy
16,18A,Economy
16,18B,Economy
16,18C,Economy
16,18D,Economy
16,18E,Economy
16,19F,Economy
16,19A,Economy
16,19B,Economy
16,19C,Economy
16,19D,Economy
16,19E,Economy
16,20F,Economy
16,20A,Economy
16,20B,Economy
16,20C,Economy
16,20D,Economy
16,20E,Economy
16,21F,Economy
16,21A,Economy
16,21B,Economy
16,21C,Economy
16,21D,Economy
16,21E,Economy
16,22F,Economy
16,22A,Economy
16,22B,Economy
16,22C,Economy
16,22D,Economy
16,22E,Economy
16,23F,Economy
17,1A,Business
17,1B,Business
17,1C,Business
17,1D,Business
17,2A,Business
17,2B,Business
17,2C,Business
17,2D,Business
17,3A,Economy
17,3B,Economy
17,3C,Economy
17,3D,Economy
17,3E,Economy
17,4F,Economy
17,4A,Economy
17,4B,Economy
17,4C,Economy
17,4D,Economy
17,4E,Economy
17,5F,Economy
17,5A,Economy
17,5B,Economy
17,5C,Economy
17,5D,Economy
17,5E,Economy
17,6F,Economy
17,6A,Economy
17,6B,Economy
17,6C,Economy
17,6D,Economy
17,6E,Economy
17,7F,Economy
17,7A,Economy
17,7B,Economy
17,7C,Economy
17,7D,Economy
17,7E,Economy
17,8F,Economy
17,8A,Economy
17,8B,Economy
17,8C,Economy
17,8D,Economy
17,9A,Economy
17,9B,Economy
17,9C,Economy
17,9D,Economy
17,9E,Economy
17,10F,Economy
17,10A,Economy
17,10B,Economy
17,10C,Economy
17,10D,Economy
17,10E,Economy
17,11F,Economy
17,11A,Economy
17,11B,Economy
17,11C,Economy
17,11D,Economy
17,11E,Economy
17,12F,Economy
17,12A,Economy
17,12B,Economy
17,12C,Economy
17,12D,Economy
17,12E,Economy
17,13F,Economy
17,13A,Economy
17,13B,Economy
17,13C,Economy
17,13D,Economy
17,13E,Economy
17,14F,Economy
17,14A,Economy
17,14B,Economy
17,14C,Economy
17,14D,Economy
17,14E,Economy
17,15F,Economy
17,15A,Economy
17,15B,Economy
17,15C,Economy
17,15D,Economy
17,15E,Economy
17,16F,Economy
17,16A,Economy
17,16B,Economy
17,16C,Economy
17,16D,Economy
17,16E,Economy
17,17F,Economy
17,17A,Economy
17,17B,Economy
17,17C,Economy
17,17D,Economy
17,17E,Economy
17,18F,Economy
17,18A,Economy
17,18B,Economy
17,18C,Economy
17,18D,Economy
17,18E,Economy
17,19F,Economy
17,19A,Economy
17,19B,Economy
17,19C,Economy
17,19D,Economy
17,19E,Economy
17,20F,Economy
17,20A,Economy
17,20B,Economy
17,20C,Economy
17,20D,Economy
17,20E,Economy
17,21F,Economy
17,21A,Economy
17,21B,Economy
17,21C,Economy
17,21D,Economy
17,21E,Economy
17,22F,Economy
17,22A,Economy
17,22B,Economy
17,22C,Economy
17,22D,Economy
17,22E,Economy
17,23F,Economy
18,1A,Business
18,1B,Business
18,1C,Business
18,1D,Business
18,2A,Business
18,2B,Business
18,2C,Business
18,2D,Business
18,3A,Economy
18,3B,Economy
18,3C,Economy
18,3D,Economy
18,3E,Economy
18,4F,Economy
18,4A,Economy
18,4B,Economy
18,4C,Economy
18,4D,Economy
18,4E,Economy
18,5F,Economy
18,5A,Economy
18,5B,Economy
18,5C,Economy
18,5D,Economy
18,5E,Economy
18,6F,Economy
18,6A,Economy
18,6B,Economy
18,6C,Economy
18,6D,Economy
18,6E,Economy
18,7F,Economy
18,7A,Economy
18,7B,Economy
18,7C,Economy
18,7D,Economy
18,7E,Economy
18,8F,Economy
18,8A,Economy
18,8B,Economy
18,8C,Economy
18,8D,Economy
18,9A,Economy
18,9B,Economy
18,9C,Economy
18,9D,Economy
18,9E,Economy
18,10F,Economy
18,10A,Economy
18,10B,Economy
18,10C,Economy
18,10D,Economy
18,10E,Economy
18,11F,Economy
18,11A,Economy
18,11B,Economy
18,11C,Economy
18,11D,Economy
18,11E,Economy
18,12F,Economy
18,12A,Economy
18,12B,Economy
18,12C,Economy
18,12D,Economy
18,12E,Economy
18,13F,Economy
18,13A,Economy
18,13B,Economy
18,13C,Economy
18,13D,Economy
18,13E,Economy
18,14F,Economy
18,14A,Economy
18,14B,Economy
18,14C,Economy
18,14D,Economy
18,14E,Economy
18,15F,Economy
18,15A,Economy
18,15B,Economy
18,15C,Economy
18,15D,Economy
18,15E,Economy
18,16F,Economy
18,16A,Economy
18,16B,Economy
18,16C,Economy
18,16D,Economy
18,16E,Economy
18,17F,Economy
18,17A,Economy
18,17B,Economy
18,17C,Economy
18,17D,Economy
18,17E,Economy
18,18F,Economy
18,18A,Economy
18,18B,Economy
18,18C,Economy
18,18D,Economy
18,18E,Economy
18,19F,Economy
18,19A,Economy
18,19B,Economy
18,19C,Economy
18,19D,Economy
18,19E,Economy
18,20F,Economy
18,20A,Economy
18,20B,Economy
18,20C,Economy
18,20D,Economy
18,20E,Economy
18,21F,Economy
18,21A,Economy
18,21B,Economy
18,21C,Economy
18,21D,Economy
18,21E,Economy
18,22F,Economy
18,22A,Economy
18,22B,Economy
18,22C,Economy
18,22D,Economy
18,22E,Economy
18,23F,Economy
19,1A,Business
19,1B,Business
19,1C,Business
19,1D,Business
19,2A,Business
19,2B,Business
19,2C,Business
19,2D,Business
19,3A,Economy
19,3B,Economy
19,3C,Economy
19,3D,Economy
19,3E,Economy
19,4F,Economy
19,4A,Economy
19,4B,Economy
19,4C,Economy
19,4D,Economy
19,4E,Economy
19,5F,Economy
19,5A,Economy
19,5B,Economy
19,5C,Economy
19,5D,Economy
19,5E,Economy
19,6F,Economy
19,6A,Economy
19,6B,Economy
19,6C,Economy
19,6D,Economy
19,6E,Economy
19,7F,Economy
19,7A,Economy
19,7B,Economy
19,7C,Economy
19,7D,Economy
19,7E,Economy
19,8F,Economy
19,8A,Economy
19,8B,Economy
19,8C,Economy
19,8D,Economy
19,9A,Economy
19,9B,Economy
19,9C,Economy
19,9D,Economy
19,9E,Economy
19,10F,Economy
19,10A,Economy
19,10B,Economy
19,10C,Economy
19,10D,Economy
19,10E,Economy
19,11F,Economy
19,11A,Economy
19,11B,Economy
19,11C,Economy
19,11D,Economy
19,11E,Economy
19,12F,Economy
19,12A,Economy
19,12B,Economy
19,12C,Economy
19,12D,Economy
19,12E,Economy
19,13F,Economy
19,13A,Economy
19,13B,Economy
19,13C,Economy
19,13D,Economy
19,13E,Economy
19,14F,Economy
19,14A,Economy
19,14B,Economy
19,14C,Economy
19,14D,Economy
19,14E,Economy
19,15F,Economy
19,15A,Economy
19,15B,Economy
19,15C,Economy
19,15D,Economy
19,15E,Economy
19,16F,Economy
19,16A,Economy
19,16B,Economy
19,16C,Economy
19,16D,Economy
19,16E,Economy
19,17F,Economy
19,17A,Economy
19,17B,Economy
19,17C,Economy
19,17D,Economy
19,17E,Economy
19,18F,Economy
19,18A,Economy
19,18B,Economy
19,18C,Economy
19,18D,Economy
19,18E,Economy
19,19F,Economy
19,19A,Economy
19,19B,Economy
19,19C,Economy
19,19D,Economy
19,19E,Economy
19,20F,Economy
19,20A,Economy
19,20B,Economy
19,20C,Economy
19,20D,Economy
19,20E,Economy
19,21F,Economy
19,21A,Economy
19,21B,Economy
19,21C,Economy
19,21D,Economy
19,21E,Economy
19,22F,Economy
19,22A,Economy
19,22B,Economy
19,22C,Economy
19,22D,Economy
19,22E,Economy
19,23F,Economy
20,1A,Business
20,1B,Business
20,1C,Business
20,1D,Business
20,2A,Business
20,2B,Business
20,2C,Business
20,2D,Business
20,3A,Economy
20,3B,Economy
20,3C,Economy
20,3D,Economy
20,3E,Economy
20,4F,Economy
20,4A,Economy
20,4B,Economy
20,4C,Economy
20,4D,Economy
20,4E,Economy
20,5F,Economy
20,5A,Economy
20,5B,Economy
20,5C,Economy
20,5D,Economy
20,5E,Economy
20,6F,Economy
20,6A,Economy
20,6B,Economy
20,6C,Economy
20,6D,Economy
20,6E,Economy
20,7F,Economy
20,7A,Economy
20,7B,Economy
20,7C,Economy
20,7D,Economy
20,7E,Economy
20,8F,Economy
20,8A,Economy
20,8B,Economy
20,8C,Economy
20,8D,Economy
20,9A,Economy
20,9B,Economy
20,9C,Economy
20,9D,Economy
20,9E,Economy
20,10F,Economy
20,10A,Economy
20,10B,Economy
20,10C,Economy
20,10D,Economy
20,10E,Economy
20,11F,Economy
20,11A,Economy
20,11B,Economy
20,11C,Economy
20,11D,Economy
20,11E,Economy
20,12F,Economy
20,12A,Economy
20,12B,Economy
20,12C,Economy
20,12D,Economy
20,12E,Economy
20,13F,Economy
20,13A,Economy
20,13B,Economy
20,13C,Economy
20,13D,Economy
20,13E,Economy
20,14F,Economy
20,14A,Economy
20,14B,Economy
20,14C,Economy
20,14D,Economy
20,14E,Economy
20,15F,Economy
20,15A,Economy
20,15B,Economy
20,15C,Economy
20,15D,Economy
20,15E,Economy
20,16F,Economy
20,16A,Economy
20,16B,Economy
20,16C,Economy
20,16D,Economy
20,16E,Economy
20,17F,Economy
20,17A,Economy
20,17B,Economy
20,17C,Economy
20,17D,Economy
20,17E,Economy
20,18F,Economy
20,18A,Economy
20,18B,Economy
20,18C,Economy
20,18D,Economy
20,18E,Economy
20,19F,Economy
20,19A,Economy
20,19B,Economy
20,19C,Economy
20,19D,Economy
20,19E,Economy
20,20F,Economy
20,20A,Economy
20,20B,Economy
20,20C,Economy
20,20D,Economy
20,20E,Economy
20,21F,Economy
20,21A,Economy
20,21B,Economy
20,21C,Economy
20,21D,Economy
20,21E,Economy
20,22F,Economy
20,22A,Economy
20,22B,Economy
20,22C,Economy
20,22D,Economy
20,22E,Economy
20,23F,Economy
21,1A,Business
21,1B,Business
21,1C,Business
21,1D,Business
21,2A,Business
21,2B,Business
21,2C,Business
21,2D,Business
21,3A,Economy
21,3B,Economy
21,3C,Economy
21,3D,Economy
21,3E,Economy
21,4F,Economy
21,4A,Economy
21,4B,Economy
21,4C,Economy
21,4D,Economy
21,4E,Economy
21,5F,Economy
21,5A,Economy
21,5B,Economy
21,5C,Economy
21,5D,Economy
21,5E,Economy
21,6F,Economy
21,6A,Economy
21,6B,Economy
21,6C,Economy
21,6D,Economy
21,6E,Economy
21,7F,Economy
21,7A,Economy
21,7B,Economy
21,7C,Economy
21,7D,Economy
21,7E,Economy
21,8F,Economy
21,8A,Economy
21,8B,Economy
21,8C,Economy
21,8D,Economy
21,9A,Economy
21,9B,Economy
21,9C,Economy
21,9D,Economy
21,9E,Economy
21,10F,Economy
21,10A,Economy
21,10B,Economy
21,10C,Economy
21,10D,Economy
21,10E,Economy
21,11F,Economy
21,11A,Economy
21,11B,Economy
21,11C,Economy
21,11D,Economy
21,11E,Economy
21,12F,Economy
21,12A,Economy
21,12B,Economy
21,12C,Economy
21,12D,Economy
21,12E,Economy
21,13F,Economy
21,13A,Economy
21,13B,Economy
21,13C,Economy
21,13D,Economy
21,13E,Economy
21,14F,Economy
21,14A,Economy
21,14B,Economy
21,14C,Economy
21,14D,Economy
21,14E,Economy
21,15F,Economy
21,15A,Economy
21,15B,Economy
21,15C,Economy
21,15D,Economy
21,15E,Economy
21,16F,Economy
21,16A,Economy
21,16B,Economy
21,16C,Economy
21,16D,Economy
21,16E,Economy
21,17F,Economy
21,17A,Economy
21,17B,Economy
21,17C,Economy
21,17D,Economy
21,17E,Economy
21,18F,Economy
21,18A,Economy
21,18B,Economy
21,18C,Economy
21,18D,Economy
21,18E,Economy
21,19F,Economy
21,19A,Economy
21,19B,Economy
21,19C,Economy
21,19D,Economy
21,19E,Economy
21,20F,Economy
21,20A,Economy
21,20B,Economy
21,20C,Economy
21,20D,Economy
21,20E,Economy
21,21F,Economy
21,21A,Economy
21,21B,Economy
21,21C,Economy
21,21D,Economy
21,21E,Economy
21,22F,Economy
21,22A,Economy
21,22B,Economy
21,22C,Economy
21,22D,Economy
21,22E,Economy
21,23F,Economy
22,1A,Business
22,1B,Business
22,1C,Business
22,1D,Business
22,2A,Business
22,2B,Business
22,2C,Business
22,2D,Business
22,3A,Economy
22,3B,Economy
22,3C,Economy
22,3D,Economy
22,3E,Economy
22,4F,Economy
22,4A,Economy
22,4B,Economy
22,4C,Economy
22,4D,Economy
22,4E,Economy
22,5F,Economy
22,5A,Economy
22,5B,Economy
22,5C,Economy
22,5D,Economy
22,5E,Economy
22,6F,Economy
22,6A,Economy
22,6B,Economy
22,6C,Economy
22,6D,Economy
22,6E,Economy
22,7F,Economy
22,7A,Economy
22,7B,Economy
22,7C,Economy
22,7D,Economy
22,7E,Economy
22,8F,Economy
22,8A,Economy
22,8B,Economy
22,8C,Economy
22,8D,Economy
22,9A,Economy
22,9B,Economy
22,9C,Economy
22,9D,Economy
22,9E,Economy
22,10F,Economy
22,10A,Economy
22,10B,Economy
22,10C,Economy
22,10D,Economy
22,10E,Economy
22,11F,Economy
22,11A,Economy
22,11B,Economy
22,11C,Economy
22,11D,Economy
22,11E,Economy
22,12F,Economy
22,12A,Economy
22,12B,Economy
22,12C,Economy
22,12D,Economy
22,12E,Economy
22,13F,Economy
22,13A,Economy
22,13B,Economy
22,13C,Economy
22,13D,Economy
22,13E,Economy
22,14F,Economy
22,14A,Economy
22,14B,Economy
22,14C,Economy
22,14D,Economy
22,14E,Economy
22,15F,Economy
22,15A,Economy
22,15B,Economy
22,15C,Economy
22,15D,Economy
22,15E,Economy
22,16F,Economy
22,16A,Economy
22,16B,Economy
22,16C,Economy
22,16D,Economy
22,16E,Economy
22,17F,Economy
22,17A,Economy
22,17B,Economy
22,17C,Economy
22,17D,Economy
22,17E,Economy
22,18F,Economy
22,18A,Economy
22,18B,Economy
22,18C,Economy
22,18D,Economy
22,18E,Economy
22,19F,Economy
22,19A,Economy
22,19B,Economy
22,19C,Economy
22,19D,Economy
22,19E,Economy
22,20F,Economy
22,20A,Economy
22,20B,Economy
22,20C,Economy
22,20D,Economy
22,20E,Economy
22,21F,Economy
22,21A,Economy
22,21B,Economy
22,21C,Economy
22,21D,Economy
22,21E,Economy
22,22F,Economy
22,22A,Economy
22,22B,Economy
22,22C,Economy
22,22D,Economy
22,22E,Economy
22,23F,Economy
23,1A,Business
23,1B,Business
23,1C,Business
23,1D,Business
23,2A,Business
23,2B,Business
23,2C,Business
23,2D,Business
23,3A,Economy
23,3B,Economy
23,3C,Economy
23,3D,Economy
23,3E,Economy
23,4F,Economy
23,4A,Economy
23,4B,Economy
23,4C,Economy
23,4D,Economy
23,4E,Economy
23,5F,Economy
23,5A,Economy
23,5B,Economy
23,5C,Economy
23,5D,Economy
23,5E,Economy
23,6F,Economy
23,6A,Economy
23,6B,Economy
23,6C,Economy
23,6D,Economy
23,6E,Economy
23,7F,Economy
23,7A,Economy
23,7B,Economy
23,7C,Economy
23,7D,Economy
23,7E,Economy
23,8F,Economy
23,8A,Economy
23,8B,Economy
23,8C,Economy
23,8D,Economy
23,9A,Economy
23,9B,Economy
23,9C,Economy
23,9D,Economy
23,9E,Economy
23,10F,Economy
23,10A,Economy
23,10B,Economy
23,10C,Economy
23,10D,Economy
23,10E,Economy
23,11F,Economy
23,11A,Economy
23,11B,Economy
23,11C,Economy
23,11D,Economy
23,11E,Economy
23,12F,Economy
23,12A,Economy
23,12B,Economy
23,12C,Economy
23,12D,Economy
23,12E,Economy
23,13F,Economy
23,13A,Economy
23,13B,Economy
23,13C,Economy
23,13D,Economy
23,13E,Economy
23,14F,Economy
23,14A,Economy
23,14B,Economy
23,14C,Economy
23,14D,Economy
23,14E,Economy
23,15F,Economy
23,15A,Economy
23,15B,Economy
23,15C,Economy
23,15D,Economy
23,15E,Economy
23,16F,Economy
23,16A,Economy
23,16B,Economy
23,16C,Economy
23,16D,Economy
23,16E,Economy
23,17F,Economy
23,17A,Economy
23,17B,Economy
23,17C,Economy
23,17D,Economy
23,17E,Economy
23,18F,Economy
23,18A,Economy
23,18B,Economy
23,18C,Economy
23,18D,Economy
23,18E,Economy
23,19F,Economy
23,19A,Economy
23,19B,Economy
23,19C,Economy
23,19D,Economy
23,19E,Economy
23,20F,Economy
23,20A,Economy
23,20B,Economy
23,20C,Economy
23,20D,Economy
23,20E,Economy
23,21F,Economy
23,21A,Economy
23,21B,Economy
23,21C,Economy
23,21D,Economy
23,21E,Economy
23,22F,Economy
23,22A,Economy
23,22B,Economy
23,22C,Economy
23,22D,Economy
23,22E,Economy
23,23F,Economy
24,1A,Business
24,1B,Business
24,1C,Business
24,1D,Business
24,2A,Business
24,2B,Business
24,2C,Business
24,2D,Business
24,3A,Economy
24,3B,Economy
24,3C,Economy
24,3D,Economy
24,3E,Economy
24,4F,Economy
24,4A,Economy
24,4B,Economy
24,4C,Economy
24,4D,Economy
24,4E,Economy
24,5F,Economy
24,5A,Economy
24,5B,Economy
24,5C,Economy
24,5D,Economy
24,5E,Economy
24,6F,Economy
24,6A,Economy
24,6B,Economy
24,6C,Economy
24,6D,Economy
24,6E,Economy
24,7F,Economy
24,7A,Economy
24,7B,Economy
24,7C,Economy
24,7D,Economy
24,7E,Economy
24,8F,Economy
24,8A,Economy
24,8B,Economy
24,8C,Economy
24,8D,Economy
